"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"SRPX2",1.56794926928643,-0.0153410946262449,6.41369621146975,1.42044113466753e-10,2.02359057101689e-09,13.5563538572377
"PELO",1.56643655688313,-0.011299464084171,6.40750846164892,1.47928302708791e-10,2.10476045329544e-09,13.517258319572
"PSMB4",1.56622034994209,-0.0126652944201129,6.40662406719443,1.48788532818503e-10,2.11433377303673e-09,13.5116736069153
"ADAMTS9",1.56568948894483,-0.0165481878486274,6.40445258037808,1.50921478101976e-10,2.14194595902465e-09,13.4979645229216
"ID2",1.56544843353682,-0.00243720805669626,6.40346654327383,1.51899851044575e-10,2.15312313986927e-09,13.4917409834988
"COL18A1",1.56525354198973,-0.0125217198987854,6.40266933943459,1.52695387163539e-10,2.16168388126249e-09,13.4867099976237
"PTPN18",1.56502811937967,-0.0151515543938631,6.40174724828761,1.53620628172657e-10,2.17205707728331e-09,13.4808916554477
"RASGRP2",1.56446459421132,0.0137964638382021,6.39944214868516,1.55957634343153e-10,2.20234041088084e-09,13.4663502752467
"PRKCQ",1.5641900967254,0.0020062804548804,6.39831931676707,1.57108555820092e-10,2.21581979414763e-09,13.4592689527808
"SIPA1L2",1.56409932652074,-0.0119503888510788,6.3979480212608,1.57490962772535e-10,2.21844011605807e-09,13.4569275905489
"MT1G",-1.56356067513589,-0.0109366409791114,-6.39574466786538,1.59779038126724e-10,2.24786394910702e-09,13.4430362011832
"DPP10",-1.5633579529206,0.0171651503419309,-6.39491543267922,1.6064854453442e-10,2.25728210209448e-09,13.4378093962694
"C5AR1",1.5631942132403,-0.00135885696986057,6.39424565554564,1.61354222883622e-10,2.26437773233322e-09,13.4335881762913
"LAT2",1.56303814257322,-0.00527079159571004,6.39360724850929,1.62029668684121e-10,2.27103198976763e-09,13.4295650755491
"SH3BP5",1.56253240624824,0.00726112997357048,6.3915385341605,1.64237441428184e-10,2.29887545078256e-09,13.4165312524589
"DISC1",1.56249004655661,-0.00749350592672944,6.3913652618493,1.64423689513562e-10,2.29887545078256e-09,13.4154397510528
"CHAD",-1.56135453609104,0.0322356539119926,-6.38672045648871,1.69493962334315e-10,2.36683214977484e-09,13.3861915656101
"HSH2D",1.5599137102365,-0.0234055886115953,6.38082675858301,1.76147853916193e-10,2.45618027002287e-09,13.3491097530162
"OSBPL10",1.55987549811276,-0.0167688335514035,6.38067045189756,1.76327751370958e-10,2.45618027002287e-09,13.3481267727609
"GNG7",1.55964349543147,0.0364045670808144,6.37972144497035,1.77423848097364e-10,2.46840108271586e-09,13.3421591823705
"ABCB4",1.55949608381255,-0.00610475807419038,6.37911845776898,1.78123750135978e-10,2.47508654283773e-09,13.3383679108118
"VASH1",1.55870696955276,0.00223185807199832,6.37589058602747,1.81916538469138e-10,2.52467934015656e-09,13.3180788169413
"IRF3",1.55841763451291,-0.0192324284219086,6.37470706109762,1.83326870368515e-10,2.54112663190166e-09,13.3106422316607
"MT1F",-1.55827326785185,-0.00959637225081706,-6.37411652929584,1.84034559022243e-10,2.54780604840242e-09,13.3069321880643
"TRAF1",1.55755040251675,-0.00773200311054285,6.37115964876919,1.87618396419566e-10,2.59423819461025e-09,13.2883606172541
"TCL1A",1.55692651947118,-0.00103680675118471,6.36860765528053,1.90766245937937e-10,2.63453556048684e-09,13.2723389883515
"PROK2",1.55651417594483,0.0202219451123531,6.36692096415819,1.92875016236448e-10,2.66040196600959e-09,13.2617533233504
"TRMT1",1.55632599074704,-0.0187235644220045,6.3661511926396,1.93844968246176e-10,2.67051621089329e-09,13.2569231730031
"DPYSL2",1.55609495210605,-0.0162352734868145,6.36520612911906,1.95042315618387e-10,2.68373469161251e-09,13.2509939017655
"APOBEC3F",1.55597358452476,-0.00150478651288066,6.36470967504903,1.95674189270876e-10,2.68914966814044e-09,13.2478795316924
"NRP1",1.55586041214647,-0.0107204886026203,6.36424674345547,1.96265198018169e-10,2.69399054651946e-09,13.2449756746557
"HHEX",1.55555152192815,-0.00136112022295898,6.36298322807153,1.97887174044851e-10,2.71295380892838e-09,13.2370510256392
"RNASE2",1.55537569568099,-0.00558678724577195,6.3622640108383,1.98816274772573e-10,2.72238352944046e-09,13.2325408658902
"TTC21A",1.5542274125607,-0.00639352325436883,6.3575669589358,2.04989684025094e-10,2.80351346043047e-09,13.2030985268091
"SNCAIP",1.55405928848786,-0.0019566869391278,6.3568792474453,2.05909128519789e-10,2.81267881003484e-09,13.1987895977885
"PKD2L1",1.55358710237087,-0.0184143395080362,6.35494777021641,2.08513041230173e-10,2.84480368101578e-09,13.186690216092
"VIM",1.55331106026899,0.00695439245667378,6.35381862004702,2.10050170624931e-10,2.85897536799215e-09,13.1796185668472
"SCML4",1.55330956151917,-0.00812706778494109,6.35381248941115,2.10058546491668e-10,2.85897536799215e-09,13.1795801752896
"SLC12A9",1.55286809672178,-0.0302592572748218,6.35200667773474,2.12539957941922e-10,2.88926306681771e-09,13.1682733485407
"SLC39A8",1.55272160931354,-0.0160698501343278,6.35140747101695,2.13369652722861e-10,2.89705149419018e-09,13.1645222131345
"CCL28",1.55263329736977,0.00954268896272066,6.35104623102645,2.13871373384609e-10,2.9003734445896e-09,13.1622609606678
"IL19",1.55198939900177,0.0118218103381537,6.34841236486488,2.17564505969786e-10,2.94691515108895e-09,13.1457776471167
"DUSP6",1.55156755857249,-0.0194618686410114,6.34668682666276,2.20017704774278e-10,2.97657045919445e-09,13.1349825566065
"MCL1",1.55082376430333,-0.0100341246444909,6.34364433633503,2.24409201648273e-10,3.03234613436822e-09,13.1159556681366
"TMEM44",1.54961116353088,-0.0188501017327054,6.33868419308764,2.31752839109096e-10,3.12783167902863e-09,13.0849558726351
"KLF16",1.54904791613444,-0.0161132446037824,6.33638022971113,2.35243264696171e-10,3.17114666137025e-09,13.0705648599017
"APOH",-1.54793871145878,-0.0195339602880136,-6.33184302817954,2.42267737679099e-10,3.26194138929984e-09,13.042239894418
"HLA-B",1.54763530745628,-0.00437075346345226,6.33060195416047,2.44224579185922e-10,3.28436940042283e-09,13.0344956176379
"NINJ1",1.54714486635276,-0.00453353554863798,6.32859580491239,2.47420431241483e-10,3.3233865782115e-09,13.0219804971673
"MOXD1",1.54685031716993,0.00532976000642998,6.32739095153158,2.49359390112604e-10,3.34544827424555e-09,13.0144660709755
"CLEC2D",1.54675093684253,-0.00338693825940939,6.32698443631978,2.50016933363818e-10,3.35028629352014e-09,13.0119310408436
"RTP4",1.54612570752292,-0.0121963949559856,6.32442693589738,2.54192732378951e-10,3.40220237180511e-09,12.9959861958251
"SLC7A7",1.54604906330647,-0.0250201190943504,6.3241134227434,2.5470928940074e-10,3.40507691031819e-09,12.9940320283138
"NT5DC2",1.54546130837589,-0.0104388604455121,6.32170921130279,2.58704788051465e-10,3.45439777939015e-09,12.9790494913972
"CLEC7A",1.54340589247335,-0.00717566101529309,6.31330153291334,2.73164459375018e-10,3.64316145996256e-09,12.9266994153348
"NPM1",1.54279866078971,-0.0102543675256023,6.31081765181772,2.77585276116166e-10,3.69775049636211e-09,12.9112469599271
"LITAF",1.54247429316654,-0.00459902001006706,6.30949082611196,2.7997531405365e-10,3.72519041092846e-09,12.902995145396
"CBX3",1.54242290257067,-0.0322579109975288,6.30928061288857,2.80355814965745e-10,3.72585943493345e-09,12.901687943357
"HLA-C",1.54204759330074,-0.00653265666448454,6.3077454103856,2.83149993271673e-10,3.75856632245211e-09,12.8921426719964
"HS6ST1",1.54036045752659,-0.00880288235406288,6.30084418179689,2.96050284625244e-10,3.9251884388092e-09,12.8492623011914
"GIT2",1.53982820896602,-0.00432673398541561,6.29866701915305,3.00237808600732e-10,3.9760366131949e-09,12.8357443715488
"UBE2L6",1.53934614330141,-0.00973037700555323,6.2966951296364,3.04080391427676e-10,4.02220287981063e-09,12.8235050076324
"HLA-DQB2",1.53892201064834,0.000987399400420536,6.29496021509327,3.07500867012122e-10,4.06268417154305e-09,12.8127396979856
"TP53BP1",1.53875847992002,-0.00473537789069755,6.29429129267769,3.08829693775416e-10,4.07546834487487e-09,12.8085897632182
"CLDN5",1.53781706837307,0.030689027795414,6.29044044890976,3.16589221682424e-10,4.16821729096335e-09,12.7847080503476
"DNAJA1",1.53781615443969,-0.0179544636758165,6.29043671046544,3.16596846437614e-10,4.16821729096335e-09,12.7846848728017
"ATG16L2",1.53660595566621,0.000906433976404457,6.28548639259441,3.26852203486248e-10,4.2982207598314e-09,12.7540060584915
"PSMA5",1.53535349742392,-0.0205401855525778,6.28036321237363,3.37807077951131e-10,4.43710973285519e-09,12.7222813893252
"GRK6",1.53438275252613,-0.0154363374872658,6.27639238053917,3.46543719589725e-10,4.54657300945449e-09,12.697710292297
"AMMECR1",1.53423480179752,-0.00837429119368701,6.27578718810971,3.47894495386838e-10,4.55477210589007e-09,12.6939667888189
"EMB",1.5342258891687,-0.0146636261486145,6.27575073100308,3.47976030778804e-10,4.55477210589007e-09,12.6937412897507
"CBL",1.53406816524541,-0.00300981533404801,6.27510556132249,3.49422026703923e-10,4.56839945225997e-09,12.6897509220413
"TIMD4",1.53376834022098,0.00225201519771499,6.27387912711256,3.52186983457535e-10,4.59921959994372e-09,12.6821665704723
"HELB",1.53358164875607,-0.0106378427054611,6.27311546570801,3.53919412831528e-10,4.61650027165102e-09,12.6774447859581
"PDLIM7",1.53317209011404,0.00419873380703068,6.27144016615453,3.5774916699176e-10,4.66106680273444e-09,12.6670882774729
"DNAJC5B",1.53256884512597,-0.0176757550282942,6.26897259263643,3.63463854076476e-10,4.7300607445731e-09,12.651839060537
"FBN2",1.53209841156867,-0.0125142793077401,6.26704828425267,3.67982143898887e-10,4.78334392812344e-09,12.6399513016086
"SLC39A10",1.53201773579538,-0.0225063020452028,6.26671828001618,3.68762484931875e-10,4.78797136649752e-09,12.6379130080693
"ZNF267",1.53174817888774,-0.0147346465020836,6.26561565753268,3.71381524051606e-10,4.81643417916583e-09,12.6311033639884
"MSI2",1.53093241826543,-0.012787373533447,6.26227878884994,3.79418649372976e-10,4.91501793441479e-09,12.6105026243962
"DTX3L",1.53032064286704,-0.0198714989957498,6.25977632168993,3.85557221875084e-10,4.98880978717497e-09,12.5950604089086
"CPSF3",1.52949382782009,-0.0149284747709572,6.25639423488518,3.94007788355005e-10,5.09231371822396e-09,12.5742000472589
"C21orf91",1.52846786711207,-0.0025086022987906,6.25219754278867,4.04745413550355e-10,5.21937396665351e-09,12.5483309581282
"SEC14L4",1.52846611427696,-0.00327708112005145,6.25219037281697,4.04764000781868e-10,5.21937396665351e-09,12.5482867761161
"ID1",1.52825762914095,0.0141111163234713,6.25133756440462,4.0698075091108e-10,5.2419678225225e-09,12.5430320551981
"MRPL50",1.52815138167363,-0.0142049919471419,6.25090295915816,4.08114997525005e-10,5.25058325778179e-09,12.5403544383916
"ITGAV",1.52808711926556,-0.00292276228081867,6.25064009378917,4.08802528931511e-10,5.2534384213374e-09,12.5387350068056
"NUDT5",1.5274468054846,-0.0258849481164148,6.24802089038029,4.15715178402574e-10,5.33619380877843e-09,12.5226026311482
"SPON2",1.52725858360824,-0.0110767789389667,6.247250968828,4.17768778808313e-10,5.35646037647068e-09,12.5178617638712
"CLDND1",1.52684774844888,-0.000694939487725626,6.24557044768057,4.22285663909711e-10,5.40822831542937e-09,12.5075158198431
"MALT1",1.52671421640802,-0.0172754774106944,6.24502423489081,4.2376400694992e-10,5.42100826577772e-09,12.5041537201141
"F13A1",1.52650236158261,0.0221581184859162,6.24415764276457,4.26119838636766e-10,5.44497184523061e-09,12.4988201950574
"IFNGR2",1.5260626135368,-0.00481284348812522,6.24235885346017,4.31050729157551e-10,5.5017481641229e-09,12.4877517349887
"USP48",1.52579194703935,-0.00398220607442637,6.24125169219977,4.34113353247296e-10,5.53457736123079e-09,12.4809406436619
"LOX",1.52554418284677,-0.0208586095047205,6.24023821281339,4.3693544824887e-10,5.56426937087133e-09,12.47470692841
"PLEKHN1",1.52542651350684,-0.00850714437870572,6.239756886399,4.38281994968606e-10,5.57512485820833e-09,12.4717467374961
"APOL4",1.52480749645591,-0.0101919901892828,6.23722479726055,4.45432679422494e-10,5.65970374090541e-09,12.4561779733816
"PGF",1.5240842215409,-0.0184388479769778,6.23426624134738,4.53932041646766e-10,5.75720193894894e-09,12.4379950473888
"NGLY1",1.52406782555202,0.00276953876923891,6.23419917355772,4.541265377705e-10,5.75720193894894e-09,12.4375829568825
"CARD11",1.5238875731874,-0.0262606254985481,6.23346185129179,4.56270136904839e-10,5.77788547104073e-09,12.4330528552461
"E2F5",1.52382393695997,-0.0182901032398316,6.23320154731465,4.57029268530072e-10,5.78101035518475e-09,12.4314536778296
"DCPS",1.52326008262929,-0.0106132258503523,6.23089510127374,4.63809695167202e-10,5.86020693233095e-09,12.417286944548
"HSPA4",1.52254368413845,-0.0200777700202495,6.22796467337239,4.72566231930142e-10,5.9641664372123e-09,12.3992951306884
"MYBPC2",1.5223949859111,0.0146499963120123,6.22735642329947,4.74403886814509e-10,5.9806693351152e-09,12.3955617462878
"IFNG",1.52172050294059,-0.016261351586823,6.22459745082668,4.82827278853344e-10,6.0763824404123e-09,12.3786319987655
"EED",1.52170098345142,-0.0158055246787909,6.22451760635967,4.83073211827513e-10,6.0763824404123e-09,12.3781421647756
"KCNE3",1.521528792265,-0.0173569849279628,6.22381325834177,4.85248012591286e-10,6.09694134305955e-09,12.3738213661067
"SAMD3",1.52140558789664,-0.0147710642509645,6.22330929089456,4.86809964006193e-10,6.10976287417339e-09,12.3707300952385
"MPZL1",1.52084901892805,-0.011142868642938,6.22103264562597,4.93927359900898e-10,6.19220266862426e-09,12.3567685684595
"BICD1",1.52058764743813,-0.0273498871871137,6.21996350559225,4.97304721296288e-10,6.22762394049503e-09,12.3502138301387
"BAK1",1.52031066374862,-0.0224624642773137,6.21883050385879,5.00908415272999e-10,6.26579783761114e-09,12.3432687947843
"NFATC1",1.51989130035892,0.00190468108595113,6.21711509798665,5.06413090891167e-10,6.32165620879146e-09,12.3327561662979
"IL21",1.51988513334933,0.00381787654563686,6.21708987183502,5.06494479548656e-10,6.32165620879146e-09,12.3326015929423
"RASSF4",1.51908462515358,-0.0182595693947211,6.21381539320045,5.17168214493504e-10,6.44774471174608e-09,12.312542535198
"LY6D",1.51857188157196,0.00845873035182092,6.21171801566964,5.24119980824204e-10,6.5233375739086e-09,12.2996998078291
"TTYH3",1.51855226336437,-0.03083653602897,6.21163776739491,5.24387767396535e-10,6.5233375739086e-09,12.299208515212
"TANK",1.51799019541713,-0.0152997546683581,6.20933862855515,5.3211690402318e-10,6.6121971675039e-09,12.2851355198235
"AZGP1",-1.5176710741812,-0.00501862552552618,-6.20803326319543,5.36554581103497e-10,6.66000587303713e-09,12.277147716141
"MAP3K6",1.51752688637652,-0.0042646091320985,6.20744346300566,5.38571472195302e-10,6.67769441843911e-09,12.27353915624
"EPSTI1",1.51713904511695,-0.0230215611471799,6.2058569984013,5.44033359227055e-10,6.73801140741917e-09,12.263834430528
"FBXO6",1.51670890797199,-0.0113075563536218,6.20409752248515,5.50154113186343e-10,6.79932676970484e-09,12.2530742606657
"MRC2",1.51670645202729,-0.0030531457467382,6.20408747644379,5.50189252923914e-10,6.79932676970484e-09,12.2530128323182
"PYGL",1.51665000366085,0.0147900605844697,6.20385657441076,5.50997521966449e-10,6.80186547083965e-09,12.2516009672472
"EHD4",1.51578785158536,-0.0169512247238021,6.20032994149691,5.63487397187191e-10,6.94844623220008e-09,12.2300436776951
"PLA2G4A",1.51562948121402,-0.00937655828265515,6.19968212752069,5.65811530498654e-10,6.96948853560733e-09,12.226085110402
"TRIM31",1.51541254458622,-0.0189728662755246,6.19879474828267,5.69010329452412e-10,6.99509134504388e-09,12.2206633139322
"FAM43A",1.51540445147474,0.009095547023169,6.19876164341154,5.69130005738747e-10,6.99509134504388e-09,12.2204610615691
"MTDH",1.51474079790541,-0.0191053356075424,6.19604696860243,5.79027772405401e-10,7.10899929929287e-09,12.2038795831928
"MAN2B1",1.51460463509046,-0.00833855775142881,6.1954899946317,5.81079178911465e-10,7.12643084310658e-09,12.2004784339671
"ODC1",1.51439360855657,-0.0145993790381386,6.19462679063179,5.84272489375872e-10,7.15781378678389e-09,12.1952079019635
"NEDD1",1.51357027556583,-0.00682981496584668,6.19125894717731,5.96895923652754e-10,7.30453005051413e-09,12.174651619521
"FAIM",1.5135090344519,-0.00713907814985204,6.19100844041151,5.97845440352152e-10,7.30822329739256e-09,12.1731230498129
"HOMER3",1.51295596090812,0.00318274124713576,6.18874609317752,6.06487628332035e-10,7.4058440589506e-09,12.1593212123939
"LTBP2",1.51274068239748,0.00777360521306105,6.18786549646746,6.09884369737723e-10,7.43927064189268e-09,12.1539503449828
"CD274",1.51236529741288,-0.0066245074561968,6.18632998425366,6.15851783263159e-10,7.50394780837821e-09,12.1445868957854
"ID3",1.51229733054948,0.0156341475620088,6.18605196581083,6.16938312035835e-10,7.50907764261092e-09,12.1428918066666
"MDFIC",1.51199308336328,0.0111797086336539,6.18480744274894,6.21825023293184e-10,7.56040057954417e-09,12.1353048355477
"CMTM2",1.51141558502669,0.00719959340810184,6.18244518590426,6.31204686976272e-10,7.66618135969137e-09,12.1209080359578
"XBP1",1.51133094296994,0.00684745564575806,6.18209895758596,6.32590981392865e-10,7.67475703554376e-09,12.118798405891
"GABRG2",-1.51084224224129,0.0176429574190782,-6.18009992734096,6.40653355884669e-10,7.76422321637672e-09,12.1066202731917
"BNIP2",1.51075394369628,-0.00176462057802512,6.17973874215805,6.4212072205976e-10,7.77365676716767e-09,12.1044203458442
"THTPA",-1.51062296639838,0.0117364057135383,-6.17920297954394,6.4430337506692e-10,7.79172023674175e-09,12.1011573291174
"LAMC2",1.50893335324462,-0.0251673654467721,6.17229161723433,6.73116990038021e-10,8.13145503061991e-09,12.0590896276034
"ATP2C1",1.50828767634912,-0.0165678385516033,6.16965047600636,6.84456743332993e-10,8.2595993957499e-09,12.0430261068113
"CCR6",1.50820410321187,-0.00207822514545891,6.16930862010308,6.85938057575045e-10,8.26863152096071e-09,12.0409474288138
"GPSM3",1.50776024329561,0.00355003121584367,6.16749301119333,6.93857937628849e-10,8.35517514436104e-09,12.0299094260712
"GNL3",1.50744086757171,-0.0112882598036498,6.16618660485064,6.99611737388908e-10,8.41547892639557e-09,12.0219691326046
"RBM6",1.5066046971898,-0.00329260246423914,6.16276625004985,7.14897345510769e-10,8.59018823152077e-09,12.001188299171
"SEMA4D",1.50643491364124,-0.00626230661960378,6.16207175047418,7.18040626621037e-10,8.61877913847358e-09,11.9969701802942
"PCDH7",1.5062310954911,0.0126358174824119,6.16123803236672,7.21831815852533e-10,8.65507797902671e-09,11.9919071303596
"RTEL1",1.50594179208765,-0.0138018887076418,6.16005463684557,7.27246651172458e-10,8.71074730910705e-09,11.9847217161984
"CD47",1.50451046910099,-0.00733876241150093,6.15419981041927,7.54624799254702e-10,9.02908972427445e-09,11.9491923256213
"LRFN2",-1.50420915252534,0.0242739740967685,-6.15296727501932,7.60515142479109e-10,9.08992833960994e-09,11.9417171205894
"CD7",1.50387964946733,-0.0066681997295038,6.15161944281822,7.67007834700377e-10,9.1578300517718e-09,11.9335443657769
"MCTP1",1.5038054070977,-0.00140859761335496,6.15131575441825,7.68478189807049e-10,9.16568648582763e-09,11.9317031590596
"MAP3K14",1.50328796709288,-0.00537243266865252,6.14919916616915,7.78802616373295e-10,9.27901786751836e-09,11.9188731996152
"TNFRSF11A",1.5026894494683,-0.023123697692936,6.14675092993062,7.90913590927961e-10,9.41337346670906e-09,11.9040384225335
"MDFI",1.50256546380033,-0.0224524094575114,6.1462437665775,7.9344530595826e-10,9.43355467558171e-09,11.9009660691319
"BACH1",1.5011684452346,-0.00218527539810193,6.14052926237896,8.22523600041226e-10,9.76898292554226e-09,11.8663655987746
"CEP250",1.50099009035037,-0.019002810826612,6.13979970175627,8.26309983504448e-10,9.8036335897799e-09,11.8619505348409
"ATAD3B",1.50057171968993,-0.0222795130435301,6.13808835664299,8.35258613734018e-10,9.89939384323626e-09,11.8515960885607
"NUP210",1.49979743632084,-0.00517710943959035,6.13492115065729,8.52069941859401e-10,1.00880431836302e-08,11.8324406106834
"CRTAM",1.49923173162391,-0.00561103276619471,6.13260713569358,8.6456076213919e-10,1.02251981962437e-08,11.8184515407325
"NOC3L",1.4988926125297,-0.0169875833354319,6.13121996909809,8.72133973607491e-10,1.03039660986527e-08,11.8100681395038
"FSTL1",1.4985745221926,-0.00471578884272509,6.12991882062985,8.79296352883874e-10,1.03777204493606e-08,11.8022063162856
"DHRS2",-1.4979857921177,-0.00331246250598838,-6.12751062036156,8.92704322512451e-10,1.05249559779603e-08,11.7876598463686
"RBM14",1.49780443948832,-0.0194051023154959,6.12676879746285,8.96874540623808e-10,1.05630850123783e-08,11.7831800979526
"DNAJB6",1.49753274757701,-0.00472269922040247,6.12565744174723,9.03157691828288e-10,1.06259939905095e-08,11.7764698155965
"HAS2",1.49736653440092,-0.00702397261870887,6.12497754677951,9.07022682352551e-10,1.06603509635248e-08,11.7723652609922
"CDK5RAP1",1.49727271465552,-0.0144840895050949,6.12459377712738,9.09211410043416e-10,1.06749556082413e-08,11.770048628571
"PHACTR1",1.49719757345753,0.0102140369945179,6.12428641207018,9.10968098413271e-10,1.06844626345082e-08,11.7681933185486
"PRRX1",1.49708832627293,-0.00735694462828992,6.12383953648069,9.13528039470158e-10,1.07033612350382e-08,11.7654960642966
"GLRX",1.49630297544429,-0.000565027984683427,6.12062705905364,9.32138436331242e-10,1.09100808891342e-08,11.746111967661
"TOMM34",1.49587625931756,-0.018120225451463,6.118881576812,9.42404785847647e-10,1.10188116048902e-08,11.735583988211
"MT1H",-1.4955865624638,-0.0172367257597946,-6.11769657188242,9.49437346423057e-10,1.10895461487488e-08,11.7284382721393
"HSD17B4",1.49518271114657,0.0041859900804464,6.11604461813998,9.59326536295807e-10,1.11894939527377e-08,11.7184791104914
"LILRA6",1.49512027044781,-0.0018976748114255,6.11578920447266,9.60864473064449e-10,1.11894939527377e-08,11.7169395338408
"HCP5",1.49511600710377,-0.0085714014025535,6.11577176526457,9.60969568395184e-10,1.11894939527377e-08,11.7168344165268
"DCN",1.49480208677259,0.0157109019173155,6.11448767420487,9.68738869105973e-10,1.12683305774461e-08,11.7090951981225
"BCL6",1.49379788065846,0.00571261170052585,6.11037996927085,9.94005853859472e-10,1.15503275479881e-08,11.6843489697677
"PEA15",1.49361765436797,-0.00326258286553328,6.10964275366118,9.98608073006591e-10,1.159186716845e-08,11.6799094893308
"SULF1",1.49312110903323,-0.00827660909379617,6.10761163505634,1.01139549271555e-09,1.17282377639358e-08,11.6676809520497
"RPL39L",1.49298942946446,0.00899721852484484,6.10707299980337,1.01481330506285e-09,1.17557890359591e-08,11.6644387308333
"CWF19L1",1.49220708397871,-0.0135687186735,6.10387281573087,1.03535293127438e-09,1.19814226908398e-08,11.6451816756796
"PPHLN1",1.4919887899404,-0.0182795642570212,6.1029798840054,1.04115596753797e-09,1.20362323583309e-08,11.6398102747714
"GYPC",1.49190162834348,0.0212701752277836,6.10262334950848,1.04348188352225e-09,1.2050773891281e-08,11.6376657729673
"TRIM22",1.49049967291785,-0.00120826219991818,6.09688865108542,1.08159676643312e-09,1.24781761918864e-08,11.603189631552
"SCO2",1.49034609454693,-0.0218307166862926,6.09626043878603,1.08585368031243e-09,1.25122221865644e-08,11.5994148838465
"RAPGEF6",1.49031326650213,-0.0191459101193329,6.09612615567455,1.08676573099646e-09,1.25122221865644e-08,11.598608065563
"STK10",1.48970237067886,-0.00681145945702293,6.09362728641641,1.1038749615375e-09,1.26962499398854e-08,11.5835972576882
"SPSB1",1.48937325201059,-0.0147446918052233,6.09228102656149,1.11320108323458e-09,1.2790476397287e-08,11.5755127717055
"TFPI",1.48884987733246,-0.016818984726314,6.09014016253223,1.12819020166376e-09,1.29495117450378e-08,11.5626602511685
"FANCD2",1.48875672720374,-0.0217243832877704,6.08975913194704,1.13087851113101e-09,1.29671770742797e-08,11.5603732354684
"TBK1",1.4884037519462,-0.0160364171792746,6.08831528671787,1.14112215285847e-09,1.30713515235554e-08,11.5517083090998
"SDCBP",1.48795740850434,-0.00145121163740974,6.08648951894709,1.1542050106644e-09,1.32078043968828e-08,11.5407542985648
"IL18R1",1.48755272232899,-0.00621431201721688,6.08483415021768,1.16619316543035e-09,1.33314665507098e-08,11.5308254664033
"PANX1",1.48735069503624,-0.0161932287785992,6.08400775761206,1.17222322954061e-09,1.33868367397842e-08,11.5258698089156
"BLVRA",1.48693118120685,0.00659593211107485,6.08229173636641,1.1848420378943e-09,1.35169385451726e-08,11.5155814341779
"HMOX1",1.48689251898713,-0.0106938008404466,6.0821335885634,1.18601162454319e-09,1.35169385451726e-08,11.5146334079109
"IL16",1.48619073442075,0.0138260458525088,6.07926293891751,1.20743828543496e-09,1.37472514375002e-08,11.4974294151465
"SLC28A3",1.48539955293368,-0.00592586310504292,6.0760266111832,1.23204705310328e-09,1.40132932461333e-08,11.4780436291408
"FOXD4",1.4846374638006,-0.0170023014790735,6.07290928571775,1.25621289724544e-09,1.42737664850154e-08,11.459380433932
"S100B",1.48440449946431,0.023842846197537,6.07195634514095,1.26369197222251e-09,1.43443023366062e-08,11.4536771611387
"COL23A1",1.48345575658879,0.0248625916682307,6.06807551257475,1.29460123990064e-09,1.46657354516852e-08,11.430459934373
"TRAM2",1.48345552343151,-0.0172193411846644,6.06807455884494,1.29460892580683e-09,1.46657354516852e-08,11.4304542304729
"NDST2",1.48304926392801,-0.00436584341635144,6.06641275441703,1.30806883780869e-09,1.47946294229308e-08,11.4205169635716
"TBXAS1",1.48303303261309,-0.00698429471745454,6.06634636022619,1.30860942693299e-09,1.47946294229308e-08,11.4201199957826
"SERPINH1",1.48285942769559,-0.0287915874892086,6.06563622934154,1.31440503251741e-09,1.48452772591531e-08,11.4158744278893
"CSH1",-1.48237788507417,0.0107332826038085,-6.06366647933295,1.33061205670359e-09,1.50132958357866e-08,11.4041007389763
"LILRB5",1.48166423135298,0.00937771372615525,6.06074727891139,1.35498994670708e-09,1.52730784902057e-08,11.3866589803311
"CCL13",1.48135791415541,0.0162328665995638,6.05949428846836,1.36558655102646e-09,1.5377158737756e-08,11.3791751377274
"PRCP",1.48128284947927,0.00576338428241414,6.05918723642373,1.36819560326191e-09,1.53911774592264e-08,11.3773414179168
"CARD8",1.47998265057293,-0.00799060636320655,6.05386877302502,1.41416568469224e-09,1.58924615740861e-08,11.3455942118517
"CAPZA1",1.47951584903893,-0.0175770329628113,6.05195932143194,1.43103450828289e-09,1.60660321959759e-08,11.3342030304942
"IFIT5",1.47915759902995,-0.0138494068048141,6.05049389983294,1.44411346079749e-09,1.61967516681691e-08,11.3254632281324
"ELK4",1.47897794714228,-0.0153494859635216,6.04975903381788,1.45071596086989e-09,1.62546456668272e-08,11.321081270012
"DHRS9",1.4787911543091,0.00685710251400766,6.04899495776647,1.4576120996932e-09,1.63157116278158e-08,11.3165256987498
"OGFRL1",1.47785385932745,0.0187195060067128,6.04516095280816,1.49270102297158e-09,1.66919183767972e-08,11.2936752968001
"DNAJB9",1.4777441597089,0.0124940110822774,6.04471222653768,1.49686120359677e-09,1.67218662972102e-08,11.2910018665869
"ARL11",1.47737808045833,-0.00833718350611788,6.0432147794273,1.51082610589298e-09,1.68611779948472e-08,11.2820817828424
"EXO1",1.47701024556972,-0.0264173297062665,6.04171015087988,1.524985843986e-09,1.70023866380375e-08,11.273121146234
"PIPOX",-1.47685212914702,0.00178412760739613,-6.04106337568049,1.53111217829556e-09,1.70538388032664e-08,11.2692700390627
"WDR77",1.47597281191105,-0.0163983983815505,6.03746652868075,1.56562205473438e-09,1.7421019372355e-08,11.247860779174
