"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"GAS8",0.732760779763367,-0.00800569084080205,5.47157170617886,4.46080414228442e-08,1.03562249253899e-07,7.67303987070762
"SIGLEC5",0.732755712660737,0.00251483062473225,5.47153386979877,4.4617567965214e-08,1.03563056850753e-07,7.6728339402041
"DENND1A",0.732523999416885,-0.0172362446858853,5.46980365215609,4.50553203577681e-08,1.04557626408206e-07,7.66341847757121
"NR1D1",0.732503225964899,-0.0167439779135249,5.46964853545871,4.50947682904414e-08,1.04627651783066e-07,7.66257451218236
"HOXB3",0.732431554129021,-0.0179273576527679,5.46911335726666,4.5231127382917e-08,1.04922452767568e-07,7.65966287612083
"PNOC",-0.732349987104265,0.0256104776686534,-5.46850429106506,4.53867988918148e-08,1.05261922280852e-07,7.65634959908677
"PDHA1",0.73225288183489,-0.00190596410599654,5.46777919979502,4.55728026196775e-08,1.05671584865972e-07,7.65240563502998
"COL9A1",0.7320888459726,-0.0192825582523205,5.46655433349801,4.58886907533984e-08,1.06382185693568e-07,7.64574444973567
"ZNF500",0.732038429955778,-0.0100546555991722,5.46617787386916,4.59862039156016e-08,1.06586347325336e-07,7.6436974507257
"SGPP2",0.731990095618171,-0.0134116788290939,5.46581695827244,4.6079879348719e-08,1.06781531873402e-07,7.64173510474365
"ARMC8",0.731814509159157,-0.0092413214398164,5.46450584292939,4.6421737708662e-08,1.07551635845346e-07,7.63460748700222
"SGIP1",0.731697482887619,0.00191430197496473,5.46363200025943,4.66509462348225e-08,1.08060485807329e-07,7.62985796477457
"HLA-C",0.73163498717275,-0.00653265666448454,5.46316534075107,4.67737998003729e-08,1.08322820843105e-07,7.62732188144108
"SRP19",0.731522080574607,-0.00215018933587286,5.46232225994639,4.69965462702621e-08,1.08816341384643e-07,7.62274066782998
"CSNK2A2",0.731485696580941,-0.00650208489233198,5.46205057833378,4.70685448321195e-08,1.08960687595569e-07,7.62126452876842
"BCR",0.731285958160907,-0.0144026084498299,5.46055911874987,4.74657064456884e-08,1.09857551964452e-07,7.61316222695455
"KLF9",-0.731175704629091,0.0100010128824837,-5.45973584856149,4.76863250383563e-08,1.10345530231291e-07,7.60869078835945
"COX6C",0.730733900209806,-0.0170971503063761,5.45643686664682,4.85803951924807e-08,1.12391346925725e-07,7.59077974663211
"KATNB1",0.7306638040569,-0.00707403363881167,5.45591345418051,4.87237326561962e-08,1.12699851488286e-07,7.58793899755374
"ERN1",0.730574268283593,-0.0193046692636129,5.45524488482274,4.89074179466197e-08,1.13095001218648e-07,7.58431082579455
"CD24",0.730570766571741,-0.0039265020772961,5.45521873731592,4.8914615434459e-08,1.13095001218648e-07,7.58416893833819
"SLU7",0.730435916391351,-0.00699974356110015,5.45421180237621,4.91925715963942e-08,1.13714358803957e-07,7.57870539987643
"CLCN3",0.73028132818201,-0.0182174338604227,5.45305748230927,4.95130959223734e-08,1.14431843771434e-07,7.57244340376677
"GOLGA1",0.72990242798547,-0.0133240460745955,5.45022821025746,5.03072953641436e-08,1.16243541591979e-07,7.55710067477636
"RPL8",0.72983857972229,-0.016136068534665,5.44975145118416,5.04423355073604e-08,1.16531709977385e-07,7.55451606390313
"TRAF6",0.729792802842842,-0.022221529499458,5.44940963229142,5.05393705572865e-08,1.16731979119317e-07,7.55266313119836
"STK25",0.729450309194927,-0.0112957468475373,5.44685221027153,5.12711305823172e-08,1.18397905517864e-07,7.53880353925987
"CPO",-0.729442402342217,-0.00989609155938674,-5.44679316929559,5.12881447781099e-08,1.18412960411585e-07,7.53848365175691
"SLC1A4",0.729394090313611,-0.000595945711503387,5.4464324202816,5.13922229407403e-08,1.18628979427245e-07,7.53652916756189
"SUPT4H1",0.729289430675203,-0.00148298859624352,5.44565092005382,5.16183927866026e-08,1.19126677400539e-07,7.53229556020577
"SCN2B",-0.729182104770908,0.00936371793221996,-5.44484951064777,5.1851326224788e-08,1.19639777872041e-07,7.52795473014035
"ZGPAT",0.72908355753956,-0.00711196106531922,5.44411365215527,5.20661039391342e-08,1.2011078526789e-07,7.52396951889136
"POLR2C",0.72906085377131,-0.0110327709736077,5.44394412166262,5.21157074959052e-08,1.20200639345114e-07,7.52305146377942
"STK17A",0.728681131091579,-0.00928287705831814,5.44110870807611,5.29521524457154e-08,1.22104871458207e-07,7.50770114249489
"ZNF277",0.728495481773479,-0.004971764567209,5.43972245271932,5.33658179593187e-08,1.23033617497955e-07,7.50019916389014
"HSF4",0.728441096269561,-0.0118521293766535,5.43931635267592,5.34875922077105e-08,1.23289173213401e-07,7.49800184001647
"CCNH",0.728326168195996,-0.0109184548479652,5.43845817738471,5.37458134473551e-08,1.23859071308519e-07,7.49335896950701
"IFNGR2",0.728249428234531,-0.00481284348812522,5.43788515517408,5.3918905600883e-08,1.24232593811469e-07,7.49025923229675
"DENND1B",0.728136071838905,-0.0159763218598219,5.43703871570277,5.41755773883815e-08,1.24798497279116e-07,7.48568105460157
"CRX",0.728059590203517,-0.00154400217766324,5.43646762242951,5.4349422577423e-08,1.25173409867537e-07,7.48259255770529
"ADAM22",0.72788980767761,-0.0107650990248548,5.43519984542695,5.47372780240828e-08,1.2604096080525e-07,7.47573752482749
"UROS",0.727851612969904,-0.0115960009647105,5.43491464309656,5.48248998434695e-08,1.26216964891628e-07,7.47419561952973
"VIP",-0.727775457467303,0.0197104993402531,-5.43434598507772,5.50000127584189e-08,1.26594276612248e-07,7.47112149339741
"PTAFR",0.727732365329283,0.0040663534148389,5.43402421332129,5.50993393604818e-08,1.26797031614178e-07,7.46938215991762
"BCL3",0.727657163169466,-0.00770325420397575,5.43346267397412,5.52730955305288e-08,1.27170949606639e-07,7.46634701221739
"PEX12",0.727468599668031,0.000539680238157587,5.4320546582236,5.57111136896883e-08,1.28152598524109e-07,7.45873799731963
"TMEFF2",-0.727433955584776,0.0102590660356225,-5.43179596863354,5.57919541230146e-08,1.28312396732567e-07,7.45734023525107
"CEP63",0.727426886432897,0.00772755780483772,5.43174318282339,5.5808463634597e-08,1.28324209331395e-07,7.45705502900146
"CEP350",0.72733903987314,-0.00459579229497313,5.43108722693148,5.60140185264152e-08,1.28769421985173e-07,7.45351107440521
"UBE2H",0.727334392732084,-0.0082064347526558,5.43105252643137,5.60249129243298e-08,1.28769421985173e-07,7.4533236087852
"COG4",0.72716382990167,-0.0150027497856855,5.42977892284505,5.64261910126853e-08,1.29665318369884e-07,7.44644393477816
"SYAP1",0.726833193054271,-0.0208244926478176,5.42731003631454,5.72120180515565e-08,1.31444349353637e-07,7.43311224991663
"SELL",0.726805925861784,-0.00299335998166728,5.42710643044064,5.72772954646218e-08,1.31567533535694e-07,7.43201307376724
"MYD88",0.726699181007069,-0.0158734252792567,5.42630935976906,5.75335366930287e-08,1.3212922745928e-07,7.42771044592759
"MAPK1",0.726632158395592,0.000926738479642748,5.42580889763358,5.76949919207403e-08,1.32473055319844e-07,7.42500924895111
"F10",-0.726506212523487,-0.00693413836843083,-5.42486845173453,5.79995798329669e-08,1.33145322330695e-07,7.41993395525247
"ZNF93",0.72632323802661,0.00462646674055117,5.42350216943925,5.84448637821046e-08,1.34140235568244e-07,7.41256212261184
"NRIP1",0.726305399356741,-0.0168066730181282,5.42336896694803,5.8488452493379e-08,1.34212977320072e-07,7.41184352240069
"RAB14",0.726243329073212,-0.0151088481549136,5.42290548416275,5.86403665899171e-08,1.34534212329003e-07,7.4093432650648
"DDC",0.726206683659796,-0.0367064936752729,5.42263185051211,5.87302339342998e-08,1.34712996438444e-07,7.4078672489781
"ZFP90",0.72613724586763,0.00157571287495062,5.42211335406764,5.89008857885782e-08,1.35076970396855e-07,7.40507061488378
"GLYCTK",0.726129794865288,-0.0246097436216392,5.42205771695561,5.89192260560681e-08,1.35091572361434e-07,7.40477053875286
"EIF4G3",0.726042195512773,-0.0109695708504991,5.42140360697601,5.91352628374098e-08,1.35555437901297e-07,7.40124285843185
"PRPF8",0.726038025515299,-0.0169527257309771,5.42137246933761,5.91455659654421e-08,1.35555437901297e-07,7.40107494065638
"HGD",0.725913326484965,-0.0180347586974214,5.42044133368597,5.94544742788202e-08,1.36235750058475e-07,7.3960539962546
"SLC35A3",0.72588589747933,-0.0226380615058,5.42023651954293,5.9522631715584e-08,1.36364234243032e-07,7.39494969670732
"FOSL1",0.72584234020468,-0.0132657217382646,5.41991127458147,5.96310213581606e-08,1.36584818104776e-07,7.39319615421895
"RBM23",0.725810728054716,-0.015513704609415,5.41967522463162,5.97098060229495e-08,1.36737516005062e-07,7.39192356822122
"USP11",0.725724867812713,-0.00389084018773878,5.41903410070168,5.99242985874277e-08,1.37200864643252e-07,7.3884674382262
"DCDC2",0.725526339428584,-0.0122745101551981,5.41755167653342,6.04231168986176e-08,1.38314876844614e-07,7.38047764624639
"IL1A",0.725006932062792,-0.00734070352700539,5.41367322844348,6.1747276406535e-08,1.41310016517069e-07,7.35958439294693
"ELOVL1",0.725003314149867,-0.0186702636788026,5.4136462132558,6.17565976642441e-08,1.41310016517069e-07,7.35943891423346
"TAS2R13",0.724942422543988,-0.00195626476087646,5.41319153173207,6.19136846429927e-08,1.41640734758087e-07,7.35699053071368
"EIF5A",0.724722379694344,-0.0129547202900118,5.41154845767092,6.2484580610759e-08,1.42917803168699e-07,7.34814456757163
"MORF4L1",0.724658663202976,0.0021745408876008,5.41107268254619,6.26508415727569e-08,1.43269040426716e-07,7.34558359633959
"GJB5",0.724541405671706,-0.0202204622308014,5.410197113045,6.29579326876056e-08,1.43942118442605e-07,7.34087122655306
"MT3",-0.72449567656142,0.0192232345884962,-5.40985565084765,6.3078089592354e-08,1.44187618490788e-07,7.33903366235029
"CD14",0.724408654268183,-0.00322119012936916,5.40920584980666,6.3307361640238e-08,1.44682390396355e-07,7.33553710621655
"ZNF397",0.724373970530712,-0.00263651184327896,5.40894686411604,6.33989654981844e-08,1.44862399294454e-07,7.33414363054887
"OR10A2",0.724339954084573,-0.00663494231322314,5.40869286113255,6.3488931689178e-08,1.45038594097792e-07,7.33277702920403
"C12orf42",0.72413630176637,-0.0113605233303159,5.40717217622017,6.40301408134852e-08,1.46245360080679e-07,7.3245966957148
"NPC2",0.723893378173415,0.00358112985089367,5.40535825018225,6.46815610048636e-08,1.47703309617057e-07,7.31484191681946
"LEFTY1",0.723842275836662,-0.0236232144730337,5.40497666575849,6.4819411341325e-08,1.47973788754051e-07,7.31279028087088
"THBS1",0.723835111346074,-0.000838325912313455,5.40492316804809,6.48387605391598e-08,1.47973788754051e-07,7.31250265537682
"TJP3",0.723834892278655,-0.0196099275929838,5.40492153225763,6.48393522644711e-08,1.47973788754051e-07,7.3124938607455
"MT1E",-0.723769124481181,-0.00612564813047839,-5.40443043989874,6.50172351056216e-08,1.48349739878004e-07,7.30985368189462
"CHMP7",0.723741822534951,-0.0190706356022933,5.40422657451642,6.50912177489364e-08,1.48488517966286e-07,7.30875774452901
"VRK3",0.723719430168041,-0.0176480358194771,5.40405936927755,6.51519573152316e-08,1.48597035453357e-07,7.30785891523335
"PGGT1B",0.723674000563024,-0.0170150856026891,5.40372014350523,6.52753544192809e-08,1.48848388017936e-07,7.30603545696473
"ATG12",0.723462591571629,-0.0136514792624515,5.40214153901698,6.58525738218036e-08,1.50134287822067e-07,7.29755140636689
"CRYZ",0.723435919243185,-0.0220534682614886,5.40194237503102,6.5925748816268e-08,1.50270752301808e-07,7.29648119571168
"MAS1L",-0.723360928551284,0.0200470269962934,-5.40138241472834,6.61319065894151e-08,1.50710220571273e-07,7.2934724520735
"TTC21A",0.723345422924622,-0.00639352325436883,5.40126663322027,6.6174611135553e-08,1.50777087528765e-07,7.29285038103629
"POP4",0.723176923995582,-0.012612319824415,5.4000084409178,6.66404053953268e-08,1.51807731491111e-07,7.28609122359327
"JAK1",0.723061158082309,-0.00525185970115203,5.39914400942379,6.69622648555953e-08,1.52510140162633e-07,7.28144830824109
"ZNF480",0.723052164636636,-0.0112243001782719,5.39907685478854,6.69873319241455e-08,1.52536441190744e-07,7.28108764763081
"CA13",0.722795578719815,-0.0264489245686018,5.39716091130268,6.77063451495979e-08,1.54142593285495e-07,7.27079977336977
"PPM1J",0.722551621314137,-0.0156925570254658,5.3953392657189,6.83969001283272e-08,1.55683321393568e-07,7.26102162861492
"SPI1",0.722501545980793,0.000778818538801509,5.39496534999543,6.85394867989375e-08,1.5597640773546e-07,7.25901494943042
"DLAT",0.722413779277431,-0.00912759809958136,5.39430999039633,6.87900924090196e-08,1.56515146733408e-07,7.25549819167538
"COL23A1",-0.722220535072508,0.0248625916682307,-5.39286702353287,6.93450069623252e-08,1.57745909991112e-07,7.24775652130132
"PIK3R3",0.722144808590781,-0.00305068756224273,5.3923015690404,6.9563641394086e-08,1.58211361791871e-07,7.2447233627706
"GEMIN7",0.722101070428793,-0.0066966386090327,5.39197497338159,6.96902244941568e-08,1.58467312165976e-07,7.24297161353685
"MRPS22",0.722068735615045,-0.0179809650788129,5.39173352725495,6.97839484542507e-08,1.58648456661155e-07,7.24167664595948
"APOC3",-0.722034220130104,-0.00993750996712326,-5.39147579791675,6.98841279131952e-08,1.58844201298264e-07,7.2402944093004
"SETD6",0.722028021233536,-0.000934794750618303,5.39142951035878,6.99021346487781e-08,1.5885312895109e-07,7.24004616998042
"UCN3",-0.721939580422428,-0.00112388751909183,-5.39076911715394,7.01595300849327e-08,1.59405956091079e-07,7.23650472551003
"FXYD3",0.72193224688325,-0.016309154630678,5.39071435714688,7.01809145648708e-08,1.59422439910497e-07,7.23621108732604
"HES1",0.721845843952145,-0.0159296373955632,5.39006918092263,7.04333399722522e-08,1.59963642292054e-07,7.23275169997403
"KYNU",0.721745586713846,0.000237223043350034,5.38932055369862,7.07273429616206e-08,1.60599036151331e-07,7.22873813495225
"BBS7",0.721681058166671,-0.0185078433828445,5.38883871490114,7.09172004474003e-08,1.60997740975456e-07,7.22615517974003
"TUBB8",0.721349155762655,-0.0209143087209638,5.38636037837826,7.19015578420638e-08,1.63199613182862e-07,7.2128734055308
"PTS",0.72113402327728,-0.00349365769978856,5.3847539703218,7.25466539483327e-08,1.64630711282992e-07,7.20426768927612
"MLNR",-0.721036803414403,0.0142116326101378,-5.38402802337475,7.2840013122274e-08,1.65263194863989e-07,7.20037954850072
"NPTX1",-0.720916442263588,0.013410557963974,-5.3831292789475,7.3204792761269e-08,1.66057434001889e-07,7.19556663805344
"KIFC3",0.720832487534598,-0.00594171317108107,5.38250238360535,7.34602819893003e-08,1.66603489785985e-07,7.19220999568356
"OTUB1",0.720724299921427,-0.013100460769876,5.3816945397639,7.37907900039406e-08,1.67319429986829e-07,7.18788506087763
"ARL15",0.720658653787184,-0.0139030581568838,5.38120435587215,7.39920374232722e-08,1.67742045056616e-07,7.18526109122058
"PGBD5",0.720425506048655,-0.00377536951723939,5.37946342676579,7.47110900940882e-08,1.69338133694576e-07,7.1759437752789
"TRIB1",0.720373387691198,0.000720671429442772,5.37907425565031,7.48727517974982e-08,1.6967046767045e-07,7.17386137431061
"MRPL55",0.720289631328465,-0.00907115619096094,5.37844884152172,7.51332588164964e-08,1.7022661831858e-07,7.17051518515201
"CDH13",0.720105617728916,-0.0098989095497192,5.37707480018019,7.57086820579792e-08,1.71495896338121e-07,7.16316493920097
"SFXN5",0.7199116605196,-0.0100559778844557,5.37562650926724,7.63198194914766e-08,1.72845548639568e-07,7.15541953832409
"INPP5D",0.719566107451486,-0.00510167586068137,5.37304624236064,7.74204772205793e-08,1.75303079365803e-07,7.14162554582005
"G3BP2",0.719556406151253,-0.0153042629249064,5.37297380213003,7.74515986469983e-08,1.75338360259647e-07,7.14123837913234
"CAPN11",0.719523440814661,-0.0160928563681856,5.3727276478489,7.75574408325809e-08,1.75531453729764e-07,7.13992281302513
"SGTB",0.719520152148695,0.00204277141689167,5.37270309116936,7.75680074711162e-08,1.75531453729764e-07,7.13979157370116
"RBMXL1",0.719480965323743,-0.0123661624650564,5.3724104806359,7.76940239177772e-08,1.75781365924259e-07,7.13822780873712
"GPHN",0.719445671442159,-0.00865063507403612,5.37214693896008,7.78076911737351e-08,1.76003243687501e-07,7.13681946603758
"SLC19A3",0.719388836721127,-0.0200793018549901,5.37172255045551,7.79910712854189e-08,1.7638269338813e-07,7.13455171774688
"SCG3",-0.719309208079568,-0.00198175214899588,-5.37112795828548,7.8248701309503e-08,1.76929879133291e-07,7.13137477615246
"LAMC1",0.71920653876385,-0.00625921717918029,5.37036131992479,7.85820936134435e-08,1.77648119062409e-07,7.1272791004821
"SNRPD3",0.719099605031263,-0.00462596465870174,5.36956283889002,7.89307959206681e-08,1.78400675154827e-07,7.12301393061352
"SGTA",0.719046113879493,-0.0222362788091317,5.36916341703144,7.91057880677493e-08,1.78760385893935e-07,7.12088061499722
"PKD1L3",0.718642855396288,-0.0153326262950871,5.36615226009193,8.04371633606062e-08,1.81732581937869e-07,7.10480310740442
"HCK",0.718572195185289,-0.00176565198033577,5.36562463576769,8.06726745211674e-08,1.82228185509976e-07,7.1019868849497
"AKAP8L",0.718508882948425,-0.00714237882054413,5.36515187923725,8.08842619028557e-08,1.82669561058831e-07,7.09946375743662
"NECAP1",0.718476725591805,-0.0130133783769835,5.36491175819436,8.09919364099731e-08,1.82876129380373e-07,7.09818230340699
"CIB1",0.718319724078042,-0.0248225374968902,5.36373941782864,8.151963077423e-08,1.84030811129579e-07,7.0919266978547
"ZNF79",0.718205275879459,-0.00725435415930391,5.36288482579467,8.19063965955233e-08,1.84866947947047e-07,7.08736745821178
"DYRK1A",0.718122324043977,-0.00331266629309372,5.36226541912262,8.21878337864969e-08,1.85465065722609e-07,7.08406338412851
"SCYL1",0.718082491000876,-0.00919940727490434,5.36196798323684,8.23233110477592e-08,1.85733636982977e-07,7.08247692044428
"MMP19",0.718028957073166,0.00281904331924645,5.36156824196756,8.25057274169832e-08,1.86107981296646e-07,7.08034491886107
"MAPRE2",0.717789127184823,-0.00688818482161624,5.35977741682026,8.33277613068759e-08,1.87924671362279e-07,7.07079558681466
"NPY5R",-0.71735001389516,0.0085607233072036,-5.35649852974295,8.48534529980612e-08,1.9132724024323e-07,7.05331963410249
"RGN",-0.717243453649563,0.0154579001365939,-5.35570283755948,8.52277533261532e-08,1.92132815340457e-07,7.04908033233484
"DTNB",0.716909259582469,0.00411983125398725,5.35320738904151,8.64120315051288e-08,1.94763673885811e-07,7.03578912584991
"GRIA3",-0.716839640859683,0.0214852051480298,-5.35268754157651,8.66607358943794e-08,1.95285217315016e-07,7.03302110459996
"TTN",0.716816292899805,-0.00415502957486261,5.35251320086369,8.67442987158955e-08,1.95434489299411e-07,7.03209285633664
"SORBS1",-0.716754104157755,0.0250703970962298,-5.35204883354104,8.69672543072033e-08,1.95897690227226e-07,7.02962055691749
"MFAP3L",0.716693416101272,-0.00380952471862657,5.35159567193369,8.71853645956477e-08,1.96349794158222e-07,7.02720812371127
"AOC2",0.716620974417179,-0.00570576467357064,5.35105474523568,8.74464103944665e-08,1.96898393231045e-07,7.02432873518496
"CD248",0.716604926378497,-0.00840899446262247,5.3509349135023,8.75043422960543e-08,1.96989523967754e-07,7.02369090233755
"ARID4A",0.716596570871445,-0.010325489219763,5.35087252239563,8.75345195945244e-08,1.97018149727712e-07,7.02335881651597
"OR2AG1",0.716479256540873,-0.000353986966466509,5.3499965287704,8.79592851425733e-08,1.97934705676836e-07,7.01869662072685
"PHACTR4",0.716371420036474,-0.0172768339985328,5.34919130668066,8.83514937200228e-08,1.98777647785248e-07,7.01441175709298
"CLEC11A",0.715956870952569,-0.00995493254856268,5.3460958421021,8.98750625873846e-08,2.02165137793752e-07,6.99794573096051
"UBASH3A",0.715815469860053,-0.00542128318029256,5.34503999108168,9.04005403271177e-08,2.03306616805037e-07,6.99233141301147
"SIPA1",0.715562704075457,-0.0083204699538653,5.34315257276798,9.13472941160479e-08,2.05394882325901e-07,6.98229813267494
"PNRC2",0.71552907671004,-0.014177979177039,5.34290147507519,9.14739692164758e-08,2.05638731753237e-07,6.98096359573002
"GADD45B",-0.71551675020313,0.02444992510545,-5.34280943225807,9.15204460489198e-08,2.0570222963545e-07,6.98047442120099
"NDUFA12",0.715391933981471,-0.00900612164252036,5.34187742153129,9.19923525811428e-08,2.06721711645695e-07,6.97552159348041
"GLO1",0.715360885509458,-0.0136401601313761,5.34164558060083,9.21101063614796e-08,2.0694510754213e-07,6.97428969445106
"CDKN2D",0.715336906305332,-0.00112083016257345,5.34146652634676,9.2201149241201e-08,2.07108414670211e-07,6.97333831680679
"ZNF662",-0.715143951113597,0.0280580659970231,-5.3400257175633,9.29369283323358e-08,2.08719618306876e-07,6.96568395847695
"ZNF597",0.715130468704448,-0.0145274907093053,5.33992504355008,9.29885515429248e-08,2.08793995434591e-07,6.96514920065667
"MAP4K3",0.715120108059805,-0.00576328706442429,5.3398476799525,9.30282405950907e-08,2.08841551658259e-07,6.96473826939621
"SIAE",0.715034852420684,-0.0225623154864039,5.33921107063102,9.3355457032619e-08,2.09534438372596e-07,6.96135702563032
"KCNMB2",-0.714757430013669,0.0221939281760264,-5.33713953973745,9.44279514606333e-08,2.11899478188211e-07,6.95035722649851
"PRR4",0.714432601934402,-0.0156274824080629,5.33471402765087,9.56988754497454e-08,2.14708771465396e-07,6.937483217359
"FBXL20",0.714297370512928,-0.0118765989452989,5.33370424595954,9.62328504943864e-08,2.15863867222299e-07,6.93212527497427
"TOMM22",0.714157036462672,-0.017538480308133,5.33265636261208,9.67900229216128e-08,2.17070528448531e-07,6.92656623606845
"RAB8B",0.714047071627499,-0.00869269073630122,5.33183524814004,9.72288005057457e-08,2.18011239289811e-07,6.92221097316591
"SUMO3",0.713801410600634,-0.0158334309471275,5.33000088150767,9.82159945808642e-08,2.20181018648101e-07,6.91248375497589
"GRIA2",-0.713786699523979,0.0212539482926116,-5.32989103295542,9.82754182506079e-08,2.20270469630832e-07,6.91190135995794
"GSTO1",0.713681546707454,-0.0137683844142834,5.32910585013504,9.87011853169428e-08,2.2118082898333e-07,6.90773882746651
"SCIN",-0.71348598100218,0.00742121992119405,-5.32764554847967,9.94977902407783e-08,2.22885715092878e-07,6.89999888157405
"ARL4C",0.713485075491649,-0.00474769486591339,5.32763878697451,9.95014931244198e-08,2.22885715092878e-07,6.89996304892301
"CXCL13",0.713426758406643,-0.0073068621068422,5.32720332956314,9.97402489866256e-08,2.23376186843211e-07,6.8976554346432
"UBE2V2",0.713304372446148,-0.00677446434598044,5.32628946575223,1.0024311350333e-07,2.2445783878906e-07,6.8928132203136
"CPNE9",0.713139890055041,-0.0107426765819497,5.32506126519593,1.00922812415875e-07,2.25934938985778e-07,6.88630676445499
"B4GALNT2",-0.713008810344422,0.0127092925394843,-5.32408248459565,1.01467671711771e-07,2.27109648864097e-07,6.88112269806241
"CCL21",-0.712701494369608,0.0128214173915578,-5.32178773651539,1.0275627864666e-07,2.2994825306828e-07,6.86897240661826
"RAP1B",0.712524239739625,-0.0092465376117535,5.3204641648328,1.03506713022839e-07,2.31581646447886e-07,6.86196670697269
"DPP10",-0.712045568149364,0.0171651503419309,-5.31688989338958,1.05559841836105e-07,2.36128409087385e-07,6.84305670132428
"PLRG1",0.711893084430322,-0.00753910241485173,5.31575128768659,1.06222116578522e-07,2.37562763400489e-07,6.83703547397923
"LHPP",-0.711883862449811,0.00376256561108391,-5.31568242656707,1.06262298631581e-07,2.37605532195823e-07,6.836671360776
"ERGIC2",0.711682631809236,0.00117399319303122,5.31417982447674,1.07142773430406e-07,2.39526830318065e-07,6.82872730768637
"ITGB6",0.711605278150899,-0.00346269196280147,5.31360221975222,1.07483105830751e-07,2.40240071927172e-07,6.82567418758445
"LRFN2",-0.711485812145798,0.0242739740967685,-5.31271015943539,1.08010776220341e-07,2.41371675201843e-07,6.82095956088419
"EDNRA",0.711479312685007,-0.00616094036032834,5.3126616275451,1.08039555536036e-07,2.41388179230315e-07,6.82070308776432
"KBTBD7",0.711388741371507,-0.00981611926443001,5.31198532574235,1.08441374275015e-07,2.42237977815282e-07,6.81712932626851
"SOCS1",0.711376089137538,-0.00938425102941191,5.31189085070041,1.08497620789089e-07,2.42315648330027e-07,6.81663013083241
"ZNF589",0.711343281561822,-0.0134793384557417,5.31164587442985,1.08643601038774e-07,2.42593657336331e-07,6.81533574528576
"EDEM1",0.710883266776251,-0.00357818563843942,5.30821091454299,1.10710605171137e-07,2.47160221239797e-07,6.79719267251425
"ADAMTS1",-0.71084527176192,0.00711836498322929,-5.30792720333583,1.10883021102158e-07,2.47496167575796e-07,6.79569466647479
"FMNL1",0.710828801979978,-0.00843417940268403,5.3078042224185,1.10957839318662e-07,2.47614181375092e-07,6.79504534739695
"TNNT3",-0.710737000064734,0.0183566648933234,-5.30711873163365,1.1137576904529e-07,2.48497686798103e-07,6.79142634409227
"HTATIP2",0.710616821136191,-0.0213830236269837,5.30622134787178,1.11925188625437e-07,2.49674160391619e-07,6.78668937228871
"TGM3",-0.710537270913509,0.0123831142579792,-5.30562734126052,1.12290308459478e-07,2.50439128355069e-07,6.78355426187881
"PLEKHA6",0.710486286486063,-0.0182219949542045,5.30524663727312,1.12524922739507e-07,2.50912787207481e-07,6.7815451269929
"TMEM119",0.710315799274601,-0.0151327218081194,5.30397359833837,1.13312901448428e-07,2.52619930259357e-07,6.7748278127758
"OBP2B",0.710097068551387,-0.0217897242765201,5.30234032200936,1.14331681034726e-07,2.54840844945637e-07,6.76621203165497
"EML2",0.709873463396206,-0.013017166940311,5.30067064798445,1.15382324273667e-07,2.57131891127746e-07,6.75740699001457
"LRSAM1",0.70966945677971,-0.0163024707070173,5.299147317504,1.16349026503788e-07,2.59235005142623e-07,6.74937611158698
"TAGLN2",0.70953399807881,-0.0057213733734552,5.29813583870264,1.16995233397902e-07,2.60623340262296e-07,6.744044950119
"KRTAP5-9",0.709297956892863,-0.00763876238077305,5.29637330403895,1.18129577442398e-07,2.63098306806666e-07,6.7347576598455
"ZNF701",0.709155428820378,-0.00397242185179954,5.29530903778688,1.18819670451048e-07,2.64583055397509e-07,6.72915123828092
"APOA2",0.709014912995296,-0.022014373181839,5.29425979711513,1.19503838311338e-07,2.66054026769304e-07,6.72362507252848
"YIPF4",0.7089903812835,-0.0124307445266083,5.29407661725088,1.19623672750124e-07,2.66268277695728e-07,6.72266040873916
"IL2RB",0.708868156813699,-0.00659123494615821,5.29316395930133,1.20222459338872e-07,2.6754832519142e-07,6.71785465696124
"MIER1",0.708843826688831,-0.00332175299904707,5.2929822846996,1.20342000015104e-07,2.67761543318955e-07,6.71689811810025
"ANK1",0.708821856197246,-0.00771361264547674,5.29281822963081,1.20450045968693e-07,2.67949106597942e-07,6.71603437643154
"CAMK2B",-0.708619974612278,0.00203937051003448,-5.29131076689697,1.21447258012287e-07,2.70114214893088e-07,6.70809891433687
"AGTR1",-0.708476858354301,0.0160109814821444,-5.29024210862613,1.22159027264007e-07,2.71643733665705e-07,6.7024747400534
"AP1G1",0.708461225509823,-0.0081770243289487,5.29012537717448,1.22237019162367e-07,2.71763603390934e-07,6.70186047027189
"DDX59",0.708443586896262,-0.00249052013255899,5.28999366851654,1.22325075642591e-07,2.71905797571978e-07,6.7011674029995
"UNC5CL",0.708394629623843,0.00483632662415411,5.28962810142564,1.22569804601313e-07,2.72396120802956e-07,6.6992438340995
"TNNI2",0.708315060659403,-0.00516917374960517,5.28903395486848,1.2296856709076e-07,2.7322850383715e-07,6.69611779186774
"VIPR2",-0.70819966390424,0.013731402390515,-5.28817227990174,1.23549112721054e-07,2.74464390398041e-07,6.69158479978101
"MGAT4A",0.70816889198815,-0.0216922601918604,5.28794250403207,1.23704369411431e-07,2.7475519686401e-07,6.69037614830527
"CLCA1",-0.70799550270695,-0.00693497005511035,-5.28664779515659,1.2458272270534e-07,2.76651615879621e-07,6.68356678998967
